nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
"Suite de Lujo Sector La Carolina, Balcón Frente Total, Amplia Iluminación","La Carolina, Quito",110.000,73,1,1,1.0,2021-10-02
"Conocoto, Departamento 93 Mtrs. 3er Piso. $59.000","Conocoto, Quito",59.000,113,2,1,1.0,2021-10-02
Departamento de 3 Dorm. en Cumbaya por Calle del Establo,"Cumbayá, Quito",399.000,302,3,4,3.0,2021-10-02
Venta Departamento 3 Dorm. Sector El Inca,"El Inca, Quito",124.464,130,3,2,1.0,2021-10-02
Arriendo Departamento 3 Dorm. en La Republica de El Salvador con Balcon,"La Carolina, Quito",270.000,155,3,2,2.0,2021-10-02
Vendo Hermoso Departamento de 2 Dorm. San Carlos de Alangasi,"Los Chillos, Quito",71.354,81,2,2,1.0,2021-10-02
Ultima Suite en Venta San Carlos a 5 Mnts del San Luis,"Los Chillos, Quito",52.500,64,1,1,1.0,2021-10-02
Excelente Departamento con Terraza Junto a Usfq,"Cumbayá, Quito",216.000,127,3,2,2.0,2021-10-02
Vendo Departamento de 2 Dorm. Quito Tenis,"Quito Tenis, Quito",120.000,107,2,1,1.0,2021-10-02
Nuevo y Hermoso Departamento en Venta en Sector de La Granda Centeno,"Iñaquito Alto, Quito",132.000,96,2,2,1.0,2021-10-02
"Dapartamentos Duplex de 2 - 3 Dorm. en Santa Lucia, Cumbaya","Cumbayá, Quito",355.000,228,3,3,2.0,2021-10-02
Inmobusiness Vende Lujosa Suit Amoblada en La Bosmediano,"González Suárez, Quito",140.000,71,1,1,1.0,2021-10-02
"La Armenia, Amplio Departamento con Terraza Privada.","La Armenia, Quito",114.990,189,2,2,0.0,2021-10-02
Departamento Sector Quitumbe Plataforma,"Quitumbe, Quito",59.000,60,3,2,2.0,2021-10-02
Amagasi del Inca / Vendo Hermoso Departamento a Estrenar /pv,"Norte de Quito, Quito",205.000,209,3,3,2.0,2021-10-02
Departamento de Venta - Las Casas,"Las Casas, Quito",82.900,149,3,2,1.0,2021-10-02
La Magdalena Vendo Amplio Departamento Pv,"Sur de Quito, Quito",78.000,160,3,1,1.0,2021-10-02
Venta o Arriendo Departamento Pent - House Dúplex,"Quito Tenis, Quito",235.000,285,2,2,3.0,2021-10-02
Departamento de Venta en Cumbaya Amplia Terraza,"Cumbayá, Quito",550.000,405,3,3,3.0,2021-10-02
Inmobusiness Vende o Renta Hermoso Loft en El Batan,"Centro Norte, Quito",130.000,76,1,1,1.0,2021-10-02
"Departamento de 2 Dorm. en Santa Lucia, Cuambaya","Cumbayá, Quito",185.000,120,2,2,2.0,2021-10-02
Increíble Departamento de 3 Dorm. con Terraza en Quito Tenis,"Quito Tenis, Quito",225.000,247,3,2,2.0,2021-10-02
Bajo de Precio! Espectacular Departamento de Venta en Cumbaya,"Cumbayá, Quito",435.000,230,3baños,3estac.,0.0,2021-10-02
Departamento Lujo 257 m². Sector Quito Tenis,"Quito Tenis, Quito",259.000,170,3,4,0.0,2021-10-02
Inmobusiness Vende por Estrenar Departamento en Ponceano,"Ponceano, Quito",135.000,103,3,3,3.0,2021-10-02
Departamento Moderno - con Balcon,"La Carolina, Quito",235.000,157,3,2,2.0,2021-10-02
Vendo Lindo Departamento con Jardín Junto Al Colegio Menor,"Cumbayá, Quito",230.000,240,3,2,2.0,2021-10-02
Departamento de Venta en Cumbaya Amplia Terraza,"Cumbayá, Quito",195.000,120,3,2,2.0,2021-10-02
"Pusuqui, Quito, Venta de Departamento","Norte de Quito, Quito",76.000,76,2,2,1.0,2021-10-02
"Pusuqui, Quito, Venta de Departamento","Norte de Quito, Quito",65.000,65,2,2,1.0,2021-10-02
Venta Departamento 3 Dorm. Sector Orellana,"Centro Norte, Quito",156.070,143,3,2,2.0,2021-10-02
Vendo Excelente Departamento Cumbaya,"Cumbayá, Quito",275.000,166,3,3,2.0,2021-10-02
"Zp, Dv, Vendo Departamento de 126 m², Sector La Paz","Centro Norte, Quito",158.000,126,3,3,2.0,2021-10-02
Excelente Propiedad $260.000,"Norte de Quito, Quito",260.000,505,8,6,4.0,2021-10-02
Vendo Departamento con Terraza y Espectacular Vista,"González Suárez, Quito",425.000,370,3,4,3.0,2021-10-02
"Pusuqui, Quito, Venta de Departamento, 120 m²","Norte de Quito, Quito",118.000,120,3,2,1.0,2021-10-02
Departamento de Venta Sector El Eden Calle Anonas y Guayacanes,"Norte de Quito, Quito",75.000,90,3,2,1.0,2021-10-02
Jas/ Vende Bonito Departamento de Dos Dorm. 115 m² Sector El Eisten,"Carcelén, Quito",89.000,115,2,2,2.0,2021-10-02
Venta Departamento en San Camilo - Carapungo - 2 Min del Portal,"Norte de Quito, Quito",69.000,120,3,2,1.0,2021-10-02
Hermoso Departamento con Vista - en Venta - Embajada Americana - 180 m²,"Centro Norte, Quito",145.000,180,3,2,2.0,2021-10-02
Departamento en La Colon Venta o Alquiler.,"Centro Norte, Quito",84.000,86,3,2,1.0,2021-10-02
Inmobusiness Vende Departamento de Oportunidad Sector Union Nacional,"La Concepción, Quito",115.000,152,3,2,2.0,2021-10-02
Venta Gonzalez Suarez Departamento con Vista Magnifica a Guapulo,"González Suárez, Quito",290.000,300,3,3,2.0,2021-10-02
Venta El Pinar Departamento Nuevo Moderno con Vista Priviligiada,"El Pinar, Quito",138.000,130,2,2,1.0,2021-10-02
Vendo Excelente Departamento de Oportunidad,"Norte de Quito, Quito",79.500,76,2,1,1.0,2021-10-02
Venta Departamento - 166 m² - Ciudadela El Condado,"El Condado, Quito",85.000,166,3,1,1.0,2021-10-02
Venta Town House de Lujo 3d Cumbaya Santa Lucia Alta,"Cumbayá, Quito",355.000,200,3,3,2.0,2021-10-02
Departamento de Venta Amagasi del Inca,"Centro Norte, Quito",91.000,100,2,2,1.0,2021-10-02
Amplio y Hermoso Departamento Duplex con Terraza de Venta Frente a La Carolina,"La Carolina, Quito",500.000,543,4,4,0.0,2021-10-02
Lujo y Confort Suite Edificio Yoo 77 m,"González Suárez, Quito",170.000,77,1,1,1.0,2021-10-02
Venta Departamento - 3 Dorm. - 71.50 m² - Quicentro Sur,"Quitumbe, Quito",59.500,71,3,2,1.0,2021-10-02
"Vendo Departamento de 3 Habitaciones por Estrenar, Sector La Carolina","La Carolina, Quito",315.156,140,3,3,1.0,2021-10-02
Precioso Departamento en Carcelen,"Carcelén, Quito",85.000,80,2,1estac.,0.0,2021-10-02
Casa en Venta Sector Granda Centeno,"Granda Centeno, Quito",105.000,87,3,2,1.0,2021-10-02
Vendo Penthouse Triplex Gonzalez Suarez Excelente Vista.,"González Suárez, Quito",350.000,285,3,3,2.0,2021-10-02
Departamento de Venta El Condado,"Centro Norte, Quito",121.000,151,2,2,2.0,2021-10-02
Departamento Plaza de Las Americas,"Centro de Quito, Quito",60.000,90,2,1,1.0,2021-10-02
Amplio Departamento en El Quito Tenis Bajo,"Quito Tenis, Quito",320.000,350,3,3,2.0,2021-10-02
"Magnifico Departamento de 3 Dorm. en Venta, La Primavera Cumbayá","Cumbayá, Quito",199.000,136,3,2,2.0,2021-10-02
Ultimos Departamentos por Estrenar en San Juan,"Cumbayá, Quito",329.778,176,3,3,2.0,2021-10-02
Precioso Departamento Dúplex en Cumbayá!,"Cumbayá, Quito",255.000,215,4,3,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",127.500,83,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",139.000,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",139.000,93,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",138.000,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",138.000,93,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",138.000,92,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",124.500,83,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento por Estrenar Sector Pinar Bajo,"El Pinar, Quito",127.400,86,2,2,1.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",140.000,93,2,2,2.0,2021-10-02
Inmobusiness Vende Departamentos por Estrenar Sector Pinar Bajo,"El Pinar, Quito",126.200,86,2,2,1.0,2021-10-02
Inmobusiness Vende Departamento por Estrenar Sector Unión Nacional,"El Pinar, Quito",194.100,135,3,2,1.0,2021-10-02
Inmobusiness Vende Penthouse de 3 Dorm. Edificio por Estrenar Sector Pinar Bajo,"Norte de Quito, Quito",278.500,255,3,3,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",137.000,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",136.500,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",136.500,90,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",122.000,82,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",130.000,80,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",135.000,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",134.500,94,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Moderno Edificio en Tumbaco,"Tumbaco, Quito",136.500,92,2,2,2.0,2021-10-02
Inmobusiness Vende Departamento en Mastodontes,"Carcelén, Quito",56.600,75,2,1,1.0,2021-10-02
Inmobusiness Vende Acogedor Departamento de 2 Dorm. Mas Estudio por Estrenar en Mastodontes.,"Carcelén, Quito",76.500,98,2,1,1.0,2021-10-02
"Vendo Bonito Dep con o Sin Muebles $115.000 Urb, Condado","El Condado, Quito",115.000,93,2,2,1.0,2021-10-02
Inmobusiness Vende Acogedor Departamento de 2 Dorm. Mas Estudio por Estrenar en Mastodontes.,"Carcelén, Quito",66.500,83,2,1,1.0,2021-10-02
Vendo Hermoso Dpto en La Gonzalez Suarez,"González Suárez, Quito",130.000,98,1baño,1estac.,0.0,2021-10-02
"Vendo Departamento de 2 Habitaciones, Sector La Carolina","La Carolina, Quito",253.207,90,2,2,1.0,2021-10-02
"Vendo Departamento de 3 Habitaciones, Sector La Carolina","La Carolina, Quito",387.200,128,3,2,1.0,2021-10-02
Vendo Lindo Departamento Dúplex Cerca a La Ruta Viva Sector La Cerámica Tumbaco,"Tumbaco, Quito",175.000,243,3,2,2.0,2021-10-02
Departamentos Planta Baja Vip Conocoto,"Conocoto, Quito",61.000,80,2,2,1.0,2021-10-02
´departamento en Venta en Cumbayá,"Cumbayá, Quito",280.000,225,3,2,0.0,2021-10-02
Departamento en Venta Quito,"González Suárez, Quito",280.000,325,3,3,0.0,2021-10-02
Departamento en Venta - Quito Tenis,"Quito Tenis, Quito",260.000,222,3,4,0.0,2021-10-02
Inmobusiness Vende Departamento Sector Quito Tenis con Linda Vista,"Quito Tenis, Quito",448.000,750,5,6,3.0,2021-10-02
"Venta Lindo Departamento 3 Dorm., Conjunto Privado, Sector San Carlos","Norte de Quito, Quito",65.000,118,3,1,1.0,2021-10-02
"Venta Hermoso Departamento, 3 Dorm., Monteserrín, Campo Alegre, Piscina","Monteserrín, Quito",196.000,200,3,2,2.0,2021-10-02
Departamento de 3 Habitaciones Tipo Penthouse - Sector La Vicentina,"Centro de Quito, Quito",74.000,110,3,2,1.0,2021-10-02
Vendo Lindo Departamento San Isidro del Inca,"Norte de Quito, Quito",60.000,86,3,2,1.0,2021-10-02
Vendo Departamento de Lujo en Uno de Los Lugares Más Exclusivos de Quito,"Monteserrín, Quito",790.000,576,3,3,4.0,2021-10-02
"Departamento de Venta El Condado, Urbanización Privada","El Condado, Quito",168.000,177,3,3,3.0,2021-10-02
"Penthouse Sector El Bosque, de Lujo.","El Bosque , Quito",320.000,484,3,4,2.0,2021-10-02
Departamento en Venta en Cumbayá - Vista Grande,"Cumbayá, Quito",245.000,204,3,3,2.0,2021-10-02
Departamento en Venta en Quito,"La Carolina, Quito",285.000,234,3,2,0.0,2021-10-02
Suite en Venta en Quito,"Norte de Quito, Quito",132.000,68,1,1,0.0,2021-10-02
Departamento en Venta - Cumbaya,"Cumbayá, Quito",269.900,155,3,3,0.0,2021-10-02
Departamento en Venta en Quito,"Norte de Quito, Quito",300.000,153,3,2,0.0,2021-10-02
Departamento en Venta - Ekopark Udla,"Norte de Quito, Quito",520.000,332,4,5,0.0,2021-10-02
Departamento en Venta en Quito,"La Carolina, Quito",135.000,92,2,2,0.0,2021-10-02
Departamento de Lujo Piso Completo en La La Mejor Zona de Quito,"González Suárez, Quito",450.000,261,1,3,3.0,2021-10-02
"Vendo ""Oportunidad"" Dpto. de Lujo, 4 Habitaciones Sector ""El Bosque"" 351 m²","El Bosque , Quito",290.000,351,4,4,3.0,2021-10-02
Departamento de Venta Quito Tenis,"Centro Norte, Quito",250.000,130,3,2,2.0,2021-10-02
Venta Departamento de Lujo - Cumbayá,"Cumbayá, Quito",238.308,136,2,2,2.0,2021-10-02
Departamento - Norte de Quito,"Norte de Quito, Quito",350.000,323,2,2,2.0,2021-10-02
Inmobusiness Vende Acogedor Departamento de 2 Dorm. Mas Estudio por Estrenar en Mastodontes.,"Carcelén, Quito",72.000,93,2,1,1.0,2021-10-02
Inmobusiness Vende Acogedor Departamento de 2 Dorm. por Estrenar en Mastodontes.,"Carcelén, Quito",84.500,122,2,2,1.0,2021-10-02
Inmobusiness Vende Acogedor Departamento de 2 Dorm. Mas Estudio por Estrenar en Mastodontes.,"Carcelén, Quito",72.000,92,2,1,1.0,2021-10-02
Inmobusiness Vende Amplio y Acogedor Departamento de 3 Dorm. por Estrenar en Mastodontes.,"Carcelén, Quito",90.000,117,3,1,1.0,2021-10-02
Inmobusiness Vende Amplio Departamento de 3 Dorm. Mas Estudio por Estrenar en Mastodontes.,"Carcelén, Quito",110.000,148,3,1,1.0,2021-10-02
Hermoso Amplio Vista!,"Cumbayá, Quito",298.000,185,3,2,2.0,2021-10-02
Departamento Sector Lulucoto (Pasteurizadora),"Sur de Quito, Quito",87.000,87,2baños,1estac.,0.0,2021-10-02
Vendo Departamento de 2 Habitaciones por Estrenar en República del Salvador,"La Carolina, Quito",193.305,88,2,2,1.0,2021-10-02
Vendo Departamento de 3 Habitaciones por Estrenar en República del Salvador,"La Carolina, Quito",303.644,130,3,2,1.0,2021-10-02
Vendo Departamento de 2 Habitaciones por Estrenar en Sector La Carolina,"La Carolina, Quito",178.954,103,2,2,1.0,2021-10-02
Autopista Rumiñahui Puente Dos Vendo Departamento Amplio con Terraza de 40 m²,"Los Chillos, Quito",83.000,173,3,2,1.0,2021-10-02
"Vendo Departamento en Urb. ""Jardines de Amagasi"". Excelente Precio","Amagasí, Quito",128.000,145,3,2,1.0,2021-10-02
Vendo Hermoso Departamento en Jardines de El Batan con Vista - Jc,"El Batán, Quito",230.000,177,3,2,2.0,2021-10-02
Departamento Remodelado en Venta Quito Norte por $100 Mil Dolares,"Norte de Quito, Quito",100.000,106,3,2,2.0,2021-10-02
Jardines del Batan - Duplex de Venta,"El Batán, Quito",395.000,372,4,4,4.0,2021-10-02
"Se Vende Moderno Departamento de 2hab. 70 m², de Oportunidad","Norte de Quito, Quito",118.000,70,2,2,1.0,2021-10-02
Vendo Hermosos Departamentos Estrenar Granda Centeno,"Granda Centeno, Quito",150.000,97,2,2,2.0,2021-10-02
Departamento de Lujo de 240 m² Quito Tennis Alto,"Quito Tenis, Quito",195.000,240,3,2,2.0,2021-10-02
Departamento Duplex Remodelado en Venta Sector – El Bosque,"El Bosque , Quito",240.000,300,5,3,3.0,2021-10-02
"Urb. Santa Lucía, Norte de Quito, Vendo Casa 160 m², Tres Dorm., Garajes.","Norte de Quito, Quito",182.770,200,3,2,2.0,2021-10-02
Se Vende Departamento Duplex - Union Nacional,"Norte de Quito, Quito",175.000,210,3,1,2.0,2021-10-02
Vendo Departamento Sur de Quito (Sector Registro Civil),"Sur de Quito, Quito",32.000,46,2,1,0.0,2021-10-02
Inmobusiness Vende Departamento de Oportunidad Sector Tumbaco,"Tumbaco, Quito",97.000,130,3,2,1.0,2021-10-02
"Hermoso Departamento Dos Dorm., Piscina, República del Salvador","Centro Norte, Quito",105.000,85,2,2,1.0,2021-10-02
Departamento en Venta 101 m² Urbanización El Condado Edificio Nyon,"El Condado, Quito",129.936,128,3,2,1.0,2021-10-02
Portugal Departamento 3 Dorm. Linea Blanca Balcon Gym Venta,"Centro Norte, Quito",195.000,115,3,2,2.0,2021-10-02
"Se Vende Moderno Departamento, 2 Hab. Sector Tumbaco - Ventura Mall","Tumbaco, Quito",88.000,96,2,2,1.0,2021-10-02
Vendo Lindo Departamento Duplex Quito Tennis con Terraza,"Quito Tenis, Quito",190.000,255,3,2,2.0,2021-10-02
Hermoso Departamento 3 Dorm. y Patio. a Una Cuadra Quicentro Shopping,"El Batán, Quito",125.000,162,3,2,1.0,2021-10-02
Departamento en Venta 112 Mtrs. Carcelen $64.000,"Carcelén, Quito",64.000,112,3,1,0.0,2021-10-02
Departamento Sector La Gasca,"Las Casas, Quito",105.000,111,3,2,1.0,2021-10-02
Venta Departamento 3d con Jardin en Venta por Estrenar Entre Cumbaya y Nayon,"Nayón - Tanda, Quito",152.000,100,3,2,2.0,2021-10-02
"Quito Tenis, Oportunidad! Amplio Departamento con Terraza Privada","Quito Tenis, Quito",230.000,351,4,3,2.0,2021-10-02
Hermoso Duplex con 2 Dorm.,"La Carolina, Quito",189.000,174,2,2,2.0,2021-10-02
Acogedor Departamento de Oportunidad,"Los Chillos, Quito",95.000,120,3,2,1.0,2021-10-02
Arriendo Ó Vendo Hermoso Penthouse con Terraza - Sector La Coruña,"González Suárez, Quito",745.000,591,3,3,5.0,2021-10-02
Vendo Departamento en Cumbaya con Excelente Ubicación,"Cumbayá, Quito",265.000,230,4,3,2.0,2021-10-02
Vendo Departamento Duplex Quito Tennis,"Quito Tenis, Quito",280.000,402,3,3,0.0,2021-10-02
"Departamento en Venta con Vista, Solca, Eloy Alfaro $73500","Amagasí, Quito",73.500,82,3,2,1.0,2021-10-02
Venta Hermosa Suite,"Cumbayá, Quito",116.321,110,1,1,1.0,2021-10-02
Venta Hermoso Departamento de 350 m Quito Tenis,"Quito Tenis, Quito",345.000,350,3,3,3.0,2021-10-02
"Vendo Departamento de 3 Habitaciones, Cerca Embajada Americana, Se Acepta Biess","Norte de Quito, Quito",79.000,81,3,2,1.0,2021-10-02
Prueba - Venta Departamento - Sector Mariana de Jesus,"Centro Norte, Quito",121.000,90,2,2,1.0,2021-10-02
"Arriendo o Vendo Dep Coruña190 m, Tres Dorm. $1000 Incluye Condominio","González Suárez, Quito",270.000,190,3,2,2.0,2021-10-02
Penthouse de Lujo en La González Súarez,"González Suárez, Quito",607.600,217,4,3,1.0,2021-10-02
Hermoso Departamento 3 Dorm. República del Salvador,"Centro Norte, Quito",250.586,114,3,2,1.0,2021-10-02
"Venta Lindo Departamento 3 Dorm., Urbanización Privada, Monteserrín","Monteserrín, Quito",185.000,176,3,3,2.0,2021-10-02
Departmento de 98 m² Ponciano 3 Dorm. Moderno y Lujoso,"Ponceano, Quito",95.000,98,3,2,1.0,2021-10-02
Miravalle - Departamento en Venta a Estrenar 2 Dorm.,"Cumbayá, Quito",210.000,160,2,2,2.0,2021-10-02
"La Mariscal, Departamento, 125 m², 3 Habitaciones, 3 Baños, 1 Local","Centro Norte, Quito",100.000,155,3,3,0.0,2021-10-02
Amplio Departamento en Venta / Sector Monteserrin / Mav,"Monteserrín, Quito",105.000,167,3,2,2.0,2021-10-02
"La Carolina, Departamento, 115 m², 3 Habitaciones, 2 Baños, 1 Parqueadero","Centro Norte, Quito",169.000,115,3,2,0.0,2021-10-02
Vendo Departamento Mariana de Jesús,"Centro Norte, Quito",173.000,275,3,2,2.0,2021-10-02
Departamento Duplex de 3 Dorm en La Primavera en Edificio,"Cumbayá, Quito",300.000,270,3,3,3.0,2021-10-02
Vendo Departamento Sector Carcelen,"Carcelén, Quito",75.000,89,3,2,1.0,2021-10-02
Departamento de Venta Isabela Catolica y Cordero Sector Swiss Hotel,"Centro de Quito, Quito",99.000,75,2,1,1.0,2021-10-02
"Vendo $90.000 Altos de La Granda Centeno, Dpto 2 Dorm..","Norte de Quito, Quito",90.000,81,2,2,1.0,2021-10-02
Venta de Departamento en Marianitas,"Calderón, Quito",65.000,81,2baños,1estac.,0.0,2021-10-02
Precioso Excelentes Áreas Comunales $165.000,"Cumbayá, Quito",165.000,170,3,2,2.0,2021-10-02
Vendo Lindo Departamento Sector Union Nacional,"Centro Norte, Quito",132.000,150,3,2,1.0,2021-10-02
Vendo Acogedor Departamento Excelente Ubicación,"González Suárez, Quito",220.000,168,3,2,2.0,2021-10-02
Venta Departamento 3 Dorm. en El Bosque,"El Bosque , Quito",245.000,280,3,3,2.0,2021-10-02
"De Venta en La Jipijapa, Amplio Departamento, Hermosa Vista, con Estudio","Centro Norte, Quito",149.000,175,3,3,2.0,2021-10-02
Departamento - Cumbayá,"Cumbayá, Quito",282.000,154,2,2,0.0,2021-10-02
Lujoso Departamento en Venta. Cumbaya,"Cumbayá, Quito",308.000,165,2baños,2estac.,0.0,2021-10-02
A. J Se Vende o Se Renta Dpto con Linea Blanca Republica del Salvador,"Centro Norte, Quito",245.000,240,3,2,2.0,2021-10-02
"Venta Departamento de 2Dorm. Para Estrenar en La Primavera, Edificio de Lujo","Cumbayá, Quito",150.424,109,2,2,1.0,2021-10-02
Departamento de Venta en Cumbaya,"Cumbayá, Quito",332.737,175,3,3,2.0,2021-10-02
"Monteserrín, Departamento, 95 m², 2 Habitaciones, 2 Baños, 2 Parqueaderos","Monteserrín, Quito",117.000,95,95,2,0.0,2021-10-02
0 9 8 1 8 8 1 0 8 4 República Salvador Vendo Dpto 3 Dorm $240.000,"La Carolina, Quito",240.000,110,3,2,2.0,2021-10-02
Inmobusiness Vende Departamento Jardines del Batan,"El Batán, Quito",255.000,180,3,2,2.0,2021-10-02
Penthouse de Oportunidad en El Tenis,"Quito Tenis, Quito",395.000,752,3,3,3.0,2021-10-02
Penthouse Remodelado en La Gonzalez Suarez,"González Suárez, Quito",1.200.000,800,4,4,4.0,2021-10-02
"Suite de Venta, 59,37 m² por Estrenar","Centro Norte, Quito",106.347,61,1,1,1.0,2021-10-02
En Venta Departamento a Estrenar Sector Ponceano,"Ponceano, Quito",98.000,80,2,2,1.0,2021-10-02
Vendo Departamento Quito Tenis 175.000 Dólares Mm,"Quito Tenis, Quito",175.000,147,2,2,1.0,2021-10-02
Departamento de Venta en Cumbaya,"Cumbayá, Quito",190.000,164,2baños,2estac.,0.0,2021-10-02
Hermoso Dep de 2 Dorm. a Estrenar Cumbaya.,"Cumbayá, Quito",225.000,128,2,2,2.0,2021-10-02
Venta Departamento Amplio Sector Zamora,"La Concepción, Quito",80.000,163,3,2,0.0,2021-10-02
Oportunidad Amplio y Comodo Departamento Sector C. C. Condado Shopping,"Norte de Quito, Quito",99.900,182,3,2,2.0,2021-10-02
Venta Departamento 3 Dorm. en Ponceano,"Ponceano, Quito",116.000,138,3,2,2.0,2021-10-02
Venta Departamento Quito Tenis,"Quito Tenis, Quito",398.000,383,3,3,3.0,2021-10-02
Arriendo Dep Granda Centeno con o Sin Muebles 3 Dorm. Terraza $670.,"Granda Centeno, Quito",120.000,150,3,2,2.0,2021-10-02
Vendo Departamento Sector Universidad Católica,"Centro Norte, Quito",115.000,103,3,2,1.0,2021-10-02
"Rio Coca, Departamento, 84 m², 3 Habitaciones, 2 Baños, 1 Parqueadero","Norte de Quito, Quito",82.000,84,3,1,0.0,2021-10-02
Vendo Amplio Departamento en La Armenia - 2,"La Armenia, Quito",114.990,189,2,2,1.0,2021-10-02
Amplio Departamento en Venta Vista Grande,"San Isidro - Vista Grande, Quito",340.000,350,3,4,2.0,2021-10-02
Amplios Departamento de Venta en Cumbaya La Primavera,"Cumbayá, Quito",189.000,141,2,2,1.0,2021-10-02
Departamento Parcialmente Amoblado Urb Privada en Edificio Exclusivo.,"Monteserrín, Quito",239.000,200,3,2,2.0,2021-10-02
Hermosos Departamento de Venta Sector Gonzalez Suarez,"González Suárez, Quito",230.000,138,2,2,2.0,2021-10-02
Bellavista Venta o Alquiler Departamento 3 Dorm. por Estrenar,"Bellavista, Quito",234.600,138,3,2,2.0,2021-10-02
A Estrenar Departamento! 2 Dorm. Granda Centeno,"Granda Centeno, Quito",155.000,96,2,2,2.0,2021-10-02
En Venta Dptos de Lujo por Estrenar / Quito Tennis,"Quito Tenis, Quito",267.750,220,3,4,2.0,2021-10-02
Hermoso Departamento Excelente Precio,"Centro Norte, Quito",230.000,280,3,4,3.0,2021-10-02
Oportunidad Quito Tenis 2 Dorm. Excelentes Terminados,"Quito Tenis, Quito",160.000,121,2,2,2.0,2021-10-02
"Departamento de 3 Dorm. en Intervalles Cerca Al Nacional, Tumbaco","Tumbaco, Quito",240.000,135,3,2,2.0,2021-10-02
Se Vende Casa Mas Terreno Sector Sangolqui,"Sangolqui, Quito",400.000,500,3,4,11.0,2021-10-02
Vendo - Departamento - Sin Muebles,"La Carolina, Quito",135.000,95,2,2,2.0,2021-10-02
Vendo Departamento PH Piso 8 de Oportunidad Sector Privilegiado,"Centro Norte, Quito",130.000,224,2,2,2.0,2021-10-02
A/ Quito - Cumbayá. Hermoso Departamento en Venta.,"Cumbayá, Quito",230.515,124,2,2,1.0,2021-10-02
Cumbaya Amplio Departamento de Venta por Estrenar,"Cumbayá, Quito",261.000,153,2,2,2.0,2021-10-02
Departamento en Venta - Ponceano. Mm1,"Norte de Quito, Quito",85.000,92,3,2,2.0,2021-10-02
Oficina Republica del Salvador,"Centro Norte, Quito",192.000,182,1baño,2estac.,0.0,2021-10-02
Inmobusiness Vende Departamento Sector Batan Bajo - Quicentro,"La Carolina, Quito",135.000,98,3,2,1.0,2021-10-02
Penthouse de Arriendo en Las Naciones Unidas de 140 m y 50 m de Terraza,"La Carolina, Quito",440.000,190,2,2,2.0,2021-10-02
Departamento en Venta Quito Tenis,"Quito Tenis, Quito",299.000,390,3,3,3.0,2021-10-02
Vendo Espectacular Departamento Sector Quito Tenis,"Quito Tenis, Quito",380.000,447,3,3,4.0,2021-10-02
Amplio y Muy Buen Departamento / Vista,"Centro Norte, Quito",360.000,500,3,3,2.0,2021-10-02
"Vendo - Rento Departamento Julio Matovelle, Alamos, Eloy Alfaro, Centro Norte","Centro Norte, Quito",150.000,165,3,2estac.,0.0,2021-10-02
Hermosos y Modernos Departamentos en Sector Exclusivo de Quito Desde 166.000!,"González Suárez, Quito",166.000,80,2,2,1.0,2021-10-02
Venta Departamento Centrico Real Audiencia - Norte,"Centro Norte, Quito",69.000,100,2,1,1.0,2021-10-02
"Venta Departamento Sector Norte Céntrico, San Carlos Quito Norte","Centro de Quito, Quito",74.000,100,2,2,1.0,2021-10-02
Dept de 3 Dorm. en La Jimenez de Espada,"González Suárez, Quito",400.000,400,3,3,3.0,2021-10-02
En Venta Departamento Duplex con Terraza por Estrenar Occidental Ute 2090tc,"Iñaquito Alto, Quito",91.850,124,2,1,1.0,2021-10-02
Vendo Precioso Dep Sector Bossano 184 m² $230.000,"González Suárez, Quito",230.000,184,3,3,2.0,2021-10-02
