"id","nombre","precio","sector","area","tipoVivienda","tipoOperacion","descripcion","localizacion"
"29","Terreno en venta en Cumbaya","$ 455.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","1.300 m²","Terreno","Venta","Terreno en venta en Cumbayá
Le vendo 1300 m2 en la que es la mejor urbanización de Cumbayá: La Viña del Rio
espectacular urbanización privada doble garita, seguridad profesional 24/7
TOTAL PRIVACIDAD
unica urbanización de Cumbayá con 30.000m2 de bosque nativo privado
usd350/m2
COS: 35/70
retiro lateral: 3mt
retiro frontal: 5mt
Frente: 35mt
Todos los servicios y cableado soterrados
ESTRICTAMENTE UNIFAMILIAR","Pichincha, Quito, Cumbaya"
"30","Terreno en venta en Guangopolo","$ 1.800.000
                        ","Guangopolo, Guangopolo, Quito, Pichincha ","7.234 m²","Terreno","Venta","Pachosalas bajo, hermoso terreno 7.234m2, totalmente planos, ubicación privilegiada, se puede acceder desde la Ruta Viva o por la intervalles, sector de alto desarrollo. inmobiliario. Cos 105%","Avenida Intervalles, Quito, Ecuador"
"31","Terreno en venta en Cumbaya","$ 610.000
                        ","Cumbaya, Cumbaya, Quito, Pichincha ","1.190 m²","Terreno","Venta","Urbanización vecina de la Universidad San Francisco, cuenta con excelente área verde, juegos, canchas, seguridad las 24 horas los 365 días del año. 
Un lugar ideal para vivir con mucha tranquilidad, árboles por doquier, y la cercanía de restaurantes, cafeterías, centros comerciales, farmacias y demás servicios indispensables para facilitar el día a día. 
El terreno es de; 
- 1190 metros 
- Frente 20 metros 
- Cos PB 35 
- Cos total 70 

Existe una casa, de aproximadamente 450 metros, bien mantenida, cambiada de tuberías, muy cómoda y amplia, no ha sido remodelada. 
Jardín muy agradable con algunos árboles frutales. 
4 dormitorios 
3 baños 
Estudio 
4 garages 
Área de servicio con su baño.
$610.000","E28, Cumbaya, Quito, ECU"
"32","Terreno en venta en Tumbaco","$ 650.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","4.227 m²","Terreno","Venta","Se Vende Quinta en la Urbanizacion Las Peñas, sector El Arenal, Tumbaco

Terreno de 4.227m²
Construcción 224 m²
Cuenta con todos los servicios básicos, sector de alto crecimiento inmobiliario.

La casa cuenta con
 3 dormitorios
Sal 
Comedor 
Cocina 
Capilla
Casa cuidador
Cerramiento

VALOR $600.000.","El Arenal, Tumbaco, Quito, Ecuador"
"33","Terreno en venta en Distrito Metropolitano de Quito","$ 550.000
                        ","Distrito Metropolitano de Quito, Pichincha ","","","","VENDO TERRENO EN CHECA 
Sector la Tola – A MINUTOS del Restaurante ""LA MARMITE"" a pocos minutos de la vía principal, únicamente a 6 kilómetros de Aeropuerto Internacional de Tababela.
Escrituras indica 18.215 metros con afectación vial quedan 16.234 metros útiles.
Hermosa vista Quito y montañas
Agua de riego mediante canal comunal 
2.460 metros nivel del mar con una temperatura promedio de 16 grados Centígrados. 
PRECIO: $ 550.000 USD
Para mayor información: Fernando Izquierdo
CASAMAX INMOBILIARIA-Experiencia y Profesionalismo en Bienes Raíces -Años en Bienes Raíces en los USA y en el Ecuador","Pichincha, Distrito Metropolitano de Quito"
"34","Terreno en venta en Manuela Canizares","$ 399.000
                        ","Manuela Canizares, El Inca, Distrito Metropolitano de Quito, Pichincha ","3 habitaciones","Terreno","Venta","PRECIO REDUCIDO-OPORTUNIDAD 

VENDO PROPIEDAD ESQUINERA CON TERRENO DE 873.45 M2 Y CASA DE 245 M2

Sector Avenida 6 de diciembre y Ave El Inca:  Samuel Fritz y Morlan.

Terreno: 873.45 metros en la mitad del terreno esta la casa 245 metros que requiere arreglos en la otra mitad es jardín que puede ser utilizado para uso múltiple, locales comerciales, Restaurante, Oficinas, otra casa o hacer un Proyecto Inmobiliario de 10 pisos.

Forma del terreno rectangular Frente: 36.73 metros y Fondo 24 metros

EDIFICABILIDAD MAXIMA: A121(A610-50): COS TOTAL 500% EN 10 PISOS

Uso suelo General: M (Múltiple) RD zona de REDESARROLLO-RENOVACION

PRECIO REDUCIDO DE OPORTUNIDAD: $ 399.000 USD.

Para mayor información o concretar una visita por favor contactar: Fernando Izquierdo CASAMAX INMOBILIARIA  AGENTE AUTORIZADO

 ","Pichincha, Distrito Metropolitano de Quito, El Inca"
"35","Terreno en venta en Pifo","$ 570.000
                        ","Pifo, Pifo, Quito, Pichincha ","30.000 m²","Terreno","Venta","En el sector del Inga Alto, ideal para proyectos de desarrolló sostenible ( siembra, criadero de animales etc) se encuentra este terreno de 30.000 metros, que tiene servicios básicos e internet, además de reservorio de agua, tiene una cerca de bloque y columnas que rodea todo el terreno. Adicionalmente cuenta con:
- Casa de 2 habitaciones de 110m2, baño, sala/comedor y cocina.
- Nave Industrial (Galpón) de 500m2 cumbrero de 12.5m y hombros de 9m.
- Casa de cuidador de 2 habitaciones.

En cada desnivel del terreno están ya direccionadas las terrazas. El terreno permite uso de maquinaria en un 95% 

COS: 1.5%
COS TOTAL: 3%","Pifo, Quito, ECU"
"36","Terreno en venta en Puellaro","$ 40.000
                        ","Puellaro, Puellaro, Quito, Pichincha ","490 m²","Terreno","Venta","DE VENTA TERRENO EN URBANIZACIÓN LA MARCA - MITAD DEL MUNDO 

Terreno de 490m2 dentro de urbanización.
La urbanización La Marca se encuentra muy
cerca del monumento de la Mitad del Mundo.
Lugar seguro con guardiania permanente.
Sector de plusvalía en crecimiento.","Mitad Del Mundo, Quito, Ecuador"
"37","Terreno en venta en Tumbaco","$ 390.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","2.456 m²","Terreno","Venta","En venta lindo terreno, totalmente plano,
sector Villa Vega, Tumbaco.
A una cuadra de la Av. Interoceánica.
Área: 2456 m2 . Precio $160 el m2.
Frente Total: 44 m
Tiene cerramiento en los 4 lados, luz eléctrica, agua potable.
Ideal para proyecto habitacional
Excelente ubicación.
Precio total $390.000
¡Agenda tu visita ahora!

Agente Inmobiliario.
Edith Pauker
Licencia N. 671 ACBIRP","Villa Vega, Tumbaco, Quito, Ecuador"
"38","Terreno en venta en Alangasí","$ 325.000
                        ","Alangasí, Alangasí, Quito, Pichincha ","7.200 m²","Terreno","Venta","Terreno de 7200 m2 , con arboles frutales ,aguacate, limon, limas en producion.
La propiedad se encuentra a lado de la quinta la Carlina.
Cerca al centro comercial San Luis Shopping,  vía Betania.
Luz .
Agua.
Internet.
el terreno es ideal para proyecto turistico o viviendas.","Quinta La Carlina, Sangolquí, Ecuador"
"39","Terreno en venta en Quito","$ 250.000
                        ","Quito, Quito, Quito, Pichincha ","338 m²","Terreno","Venta","Excelente terreno ubicado en la calle Versalles intersección con la calle Mercadillo, a 1 cuadra de la Ave Colón y 2 cuadras de la Ave América.  
Sector de alto movimiento comercial.

Clasificación suelo: Urbano.
COS PB 70%
COS TOTAL 420% 
Retiro Frontal 0 m.
Retiro Lateral 0 m.
Retiro Posterior 3 m.
Entre Bloques 6 m.
Altura de Pisos 24 m.
Número de Pisos 6.

Para mayor información, por favor comunicarse con Emma Barragán.","Calle Alonso de Mercadillo 1-67, Quito, ECU"
"40","Terreno en venta en Tumbaco","$ 259.900
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","63.525 m²","Terreno","Venta","LINDO TERRENO DE VENTA  635,25 M2 DENTRO DE URBANIZACIÓN CERRADA DE LUJO. 
PRECIO DE VENTA $ 259.900
EN TUMBACO CERCA A LA RUTA VIVA - SECTOR PACHO SALAS.
En urbanización muy exclusiva con casas unifamiliares modernas.
Calles adoquinadas, Cables soterrados
Guardiana 24 horas
Fácil acceso, cerca de la Ruta Viva.
Cerca de centros comerciales, colegios, hospitales, universidades.
Excelentes vías de acceso.
A 25 minutos de Quito
¡Agenda tu visita ahora! 
","Jaime Salvador Campuzano, Quito, Ecuador"
"41","Terreno en venta en Puellaro","$ 95.000
                        ","Puellaro, Puellaro, Quito, Pichincha ","1.120 m²","Terreno","Venta","DE VENTA TERRENO EN LA MITAD DEL MUNDO

Muy bien ubicado, en calle asfaltada.
Cerca a supermercados, gasolineras, transporte público.
Tiene una pequeña construcción antigüedad (casa y bodega)
Cerramiento con puerta.

COS PB: 50%
COS TOTAL: 100%

PISOS: 2","Mitad Del Mundo, Quito, Ecuador"
"42","Terreno en venta en Yaruquí","$ 250.000
                        ","Yaruquí, Yaruquí, Quito, Pichincha ","20.000 m²","Terreno","Venta","$$$$ 250.000
Hermoso terreno de 2 hectáreas en la parte alta de Yaruquí, servicios de   luz eléctrica y agua de riego. El agua potable está muy cerca y se puede traer con bomba.
Cuenta con camino empedrado interior y aterrazados diseñados para urbanización familiar de 8 terrenos con posibilidad de construir 16 casas de campo.
Espectacular vista al aeropuerto. 
Cuenta con levantamiento topográfico. A 7 minutos de la carretera principal (3,7 kms)","Yaruqui, Quito, Ecuador"
"43","Terreno en venta en Quito","$ 350.000
                        ","Quito, Quito, Quito, Pichincha ","1.717 m²","Terreno","Venta","A 5 minutos del super Aki,Santa Maria,San Andrés,
5 colegios gigantes 
Parque central histórico de Chillogallo y parque recreacional del sur FUNDEPORTE
{A 10 minutos del terminal terrestre interprovincial Quitumbe.","Pichincha, Quito, Quito"
"44","Terreno en venta en Guayllabamba","$ 220.000
                        ","Guayllabamba, Pichincha ","2.550 m²","Terreno","Venta","Precio de Oportunidad. $ 220.000
Excelente Quinta de venta en Guayllabamba, dentro de urbanización Bello Horizonte2.Vía al Quinche en el sector de La Victoria.
2550 metros de terreno, Doble frente con calle.
250 m2 de casa
300 metros galpón piso concreto estructura metálica tubo petrolero teja hidro formada
50 metros de galpón con policarbonato y estructura metálica piso tierra
Pequeña piscina sin uso
50 metros cúbicos de reservorio
árboles de aguacate en producción
Cerramientos en bloque a los 3 costados.","Urbanización Bello Horizonte, Guayllabamba, Bello Horizonte Segunda Etapa, Quito, Ecuador"
"45","Terreno en venta en Puembo","$ 800.000
                        ","Puembo, Pichincha ","5.800 m²","Terreno","Venta","-Vendo terreno en Puembo 5.800 M2 por la cruz De Piedra, por la Y de Puembo -Perfecto para proyecto habitacional, -Ideal para un Proyecto Familiar -Perfecto para un Proyecto COMERCIAL 7 -Ubicado en zona de desarrollo urbano. -Excelentes vías de acceso. -Cerca del aeropuerto. -Cerca de la Ruta Viva. -A unas cuadras de la ciclo vía. -Tiene una casa rustica. Ideal para un paradero o un restaurante. Cos en planta baja: 10%. COS total: 20%. Numero de pisos: 2.","Puembo, Ecuador"
"46","Terreno en venta en Pifo","$ 320.000
                        ","Pifo, Pichincha ","2.700 m²","Terreno","Venta","Vendo Quinta o terreno en Pifo muy bien ubicada, a dos cuadras de la Av. Interoceánica, a 30 minutos de Quito por la Ruta Viva. Muy cerca al aeropuerto de Tababela.  El acceso totalmente asfaltado. 
 2700 m2 de terreno plano.
380 m2 de construcción: cuatro dormitorios con baño, sala comedora, cocina, terraza.
Casa de cuidador y galpón.
Cuenta con todos los servicios básicos y también agua de riego.
La propiedad es ideal un proyecto inmobiliario. 
Excelente inversión, zona de alta plusvalía y de crecimiento inmobiliario. La propiedad limita con dos conjuntos habitacionales nuevos. 
La propiedad, aun cuando las construcciones están totalmente habitables; se la vende como terreno a $ 118 m2.
$320.000 precio de la Propiedad.
¡Para más información, contáctenos!
Agente Inmobiliario.
Edith Pauker
Licencia N. 671 ACBIR","Pifo, Ecuador"
"47","Terreno en venta en Puembo","$ 499.077
                        ","Puembo, Puembo, Quito, Pichincha ","4.991 m²","Terreno","Venta","Excelente oportunidad para comprar en Puembo  este terreno plano y con hermosa vista.
 Tiene vias pavimentadas cercanas, que facilitan el acceso.
Su ubicación es  próxima  al Club Arrayanes,  en el barrio Hacienda Nápoles Mangahua, sector de los terrenos de la Universidad San Francisco  

Area del terreno: 4.991 
Precio por m2 : $100 
Uso de suelo: Agrícola Residencial Rural (ARR)
COS PB: 10 %
COS PLANTA ALTA: 20%
Lote mínimo 2.500 m2
Frente 48.70 m
Pisos permitidos: 2

Este terreno colinda  con  dos lotes  que  también están en  venta.
 La suma de los tres terrenos es casi dos hectáreas (19.446m2 total)

Las áreas de los terrenos son las siguientes:

1.- Area de terreno 4.990 m2
2.- Area de terreno 7.334 m2
3.- Area de terreno 7.119 m2

Pueden ser adquiridos individualmente o en conjunto. 
Precio por m2 : $100 

Para mayor información por favor contactar a Emma Barragán.","Hacienda Napoles PUEMBO, Via A Napoles, Puembo, Ecuador"
"48","Terreno en venta en Alangasí","$ 240.000
                        ","Alangasí, Alangasí, Quito, Pichincha ","5.250 m²","Terreno","Venta","Terreno, en excelente ubicación ideal para proyecto campestre o de vivienda.
Cuenta con servicios básicos.
Luz.
Agua.
Internet.
Vías bien asfaltadas.
Vía la Betania la ,a 2 kilómetros de la iglesia la Betania .","Quinta La Carlina, Sangolquí, Ecuador"
"49","Terreno en venta en Quito","$ 350.000
                        ","Quito, Quito, Quito, Pichincha ","1.400 m²","Terreno","Venta","_Terreno Unifamiliar Independiente, (FUERA DE CONJUNTO), Sector Exclusivo y Vista privilegiada a los valles de Cumbayá y Tumbaco, a pocos metros de la Ruta Viva_

PUEDE SER UTILIZADO PARA CONSTRUCCIÓN DE PEQUEÑO CONJUNTO DE CASAS DE HASTA 2 PISOS EN PROYECTO DE PROPIEDAD HORIZONTAL”

Características del Lote:

1400m2
Factibilidad de Servicios Públicos Confirmada
Frente 21m
Fondo 68m
COS PB 35%
COS TOTAL 70%
Retiro Frontal 5m, Retiro Lateral y Posterior de 3m
Uso de Suelo RU1 (Residencial Urbano)
Zonificación A2 (A1002-35), hasta 2 Pisos y 8m de Altura","Lotización Yanazarapata, Quito, Ecuador"
"50","Terreno en venta en Calderón","$ 490.000
                        ","Calderón, Calderón, Quito, Pichincha ","2.424 m²","Terreno","Venta","VENDO expectacular terreno de  2400 m2 con 62 metros de frente  EN CALLE PRINCIPAL . 
Ubicado en la  AV.  GIOVANNI CALLES y ERNESTO QUEZADA Sector Marianitas - Calderón.
Ideal para uso comercial, apto  para BODEGAS, GASOLINERA, LOCALES COMERCIALES, O DESARROLLO HABITACIONAL. 
La construcción actual es de 800 m2, estructura metálica, piso de hormigón de alta resistencia. 
Área de oficinas con baño , cocina completa.
Instalaciones de baño independiente para personal operativo. 
Transformador trifásico de 50 KVA 
Parqueo interno tanto vehículos livianos como pesados. 
Servicio de agua potable, teléfono, alcantarillado.  
PRECIO DE VENTA: $ 520.000,00 negociable venta directa sin intermediarios.","Calle Vía Marianas, Calderón, Quito, ECU"
"51","Terreno en venta en Pifo","$ 1.087.935
                        ","Pifo, Pichincha ","72.529 m²","Terreno","Venta","7  Terreno en Venta Inga 72.529 m2 sector Pifo, E-35 Panamericana Actualmente es una hacienda. Excelentes vías de acceso. Área útil de 69.571,19 m2. Hacienda en un lugar lleno de Buena Energía( hace 7 años una investigadora energética descubrió que este lugar se encontraba energéticamente en un lugar privilegiado) A estas tierras se las ha cuidado, respetado y mantenido como un tesoro!! Ha, sido un lugar donde los seres humanos sienten con el trinar de los pájaros, los bellos amaneceres, hermosos atardeceres, arcoiris radiantes, tréboles de 4 hojas, árboles de diferentes especies, el sonido de la corriente del agua y un ambiente acogedor; el bienestar total en el campo. A la vez se encuentra a 20 minutos de Tumbaco. Tiene una hermosa vista, en el lado oriental al monte Niñurco, al sur el Cotopaxi y al sur occidente, el Valle de Sangolquí, también el Llanó que es parte del Inga, al Norte está Tumbaco y Pifo. Las flores pintan el verdor del pasto y alegran la casa de hacienda. Los animales de la granja, son la vida la de misma. Siempre se ha tenido vacas lecheras, caballos mansos, gallinas, pollitos y patos y en otras ocaciones cabritos, alpacas, llamas, conejos y cuyes y cerdos. También nos acompañan gatos y perros. La hacienda se dedica a cultivar pastos, para el ganado. Se cultiva productos de huerto(lechuga, cebolla, culantro. También se a diversificado sus cultivos, hemos tenido maíz, cebada, tomate de árbol, mora.","Pifo, Ecuador"
"52","Terreno en venta en Puembo","$ 711.900
                        ","Puembo, Puembo, Quito, Pichincha ","7.119 m²","Terreno","Venta","Excelente oportunidad para comprar en Puembo este terreno plano y con hermosa vista.
 Tiene vias pavimentadas cercanas, que facilitan el acceso.
Su ubicación es  próxima  al Club Arrayanes,  en el barrio Hacienda Nápoles Mangahua, sector de los terrenos de la Universidad San Francisco  

Area del terreno: 7.119
Precio por m2 : $100 
Uso de suelo: Agrícola Residencial Rural (ARR)
COS PB: 10 %
COS PLANTA ALTA: 20%
Lote mínimo 2.500 m2
Frente 68.26 m
Pisos permitidos: 2

Este terreno colinda con  otros dos lotes  que  también están en  venta.
La suma de los tres terrenos es casi dos hectáreas (19.446m2 total)

Las áreas de los terrenos son las siguientes:

1.- Area de terreno 4.990 m2
2.- Area de terreno 7.334 m2
3.- Area de terreno 7.119 m2

Pueden ser adquiridos individualmente o en conjunto. 
Precio por m2 : $100 

Para mayor información por favor contactar a Emma Barragán.","Hacienda Napoles PUEMBO, Via A Napoles, Puembo, Ecuador"
"53","Terreno en venta en Quito","$ 160.000
                        ","Quito, Quito, Quito, Pichincha ","5.023 m²","Terreno","Venta","Terreno con excelente vista del sur de Quito, sector la Forestal, cerca a la av. Simón Bolívar. Acceso por la calle Yangana y Guachanama.","Pichincha, Quito, Quito"
"54","Terreno en venta en Pifo","$ 1.683.945
                        ","Pifo, Pichincha ","112.263 m²","Terreno","Venta","Terreno en Venta Inga 112.263 m2 sector Pifo, E-35 Panamericana, Quinta, Finca Actualmente es una hacienda. Excelentes vías de acceso. Área útil 71.950,56 m2. Hacienda en un lugar lleno de Buena Energía( hace 7 años una investigadora energética descubrió que este lugar se encontraba energéticamente en un lugar privilegiado) A estas tierras se las ha cuidado, respetado y mantenido como un tesoro!! Ha, sido un lugar donde los seres humanos sienten con el trinar de los pájaros, los bellos amaneceres, hermosos atardeceres, arcoiris radiantes, tréboles de 4 hojas, árboles de diferentes especies, el sonido de la corriente del agua y un ambiente acogedor; el bienestar total en el campo. A la vez se encuentra a 20 minutos de Tumbaco. Tiene una hermosa vista, en el lado oriental al monte Niñurco, al sur el Cotopaxi y al sur occidente, el Valle de Sangolquí, también el Llanó que es parte del Inga, al Norte está Tumbaco y Pifo. Las flores pintan el verdor del pasto y alegran la casa de hacienda. Los animales de la granja, son la vida la de misma. Siempre se ha tenido vacas lecheras, caballos mansos, gallinas, pollitos y patos y en otras ocaciones cabritos, alpacas, llamas, conejos y cuyes y cerdos. También nos acompañan gatos y perros. La hacienda se dedica a cultivar pastos, para el ganado. Se cultiva productos de huerto(lechuga, cebolla, culantro. También se a diversificado sus cultivos, hemos tenido maíz, cebada, tomate de árbol, mora.","Pifo, Ecuador"
"55","Terreno en venta en Puembo","$ 733.500
                        ","Puembo, Puembo, Quito, Pichincha ","7.335 m²","Terreno","Venta","Excelente oportunidad para comprar en Puembo este terreno plano y con hermosa vista.
 Tiene vias pavimentadas cercanas, que facilitan el acceso.
Su ubicación es  próxima  al Club Arrayanes,  en el barrio Hacienda Nápoles Mangahua, sector de los terrenos de la Universidad San Francisco  

Area del terreno: 7.734
Precio por m2 : $100 
Uso de suelo: Agrícola Residencial Rural (ARR)
COS PB: 10 %
COS PLANTA ALTA: 20%
Lote mínimo 2.500 m2
Frente 71 m
Pisos permitidos: 2

Este terreno colinda con  otros dos lotes  que  también están en  venta.
La suma de los tres terrenos es casi dos hectáreas (19.446m2 total)

Las áreas de los terrenos son las siguientes:

1.- Area de terreno 4.990 m2
2.- Area de terreno 7.334 m2
3.- Area de terreno 7.119 m2

Pueden ser adquiridos individualmente o en conjunto. 
Precio por m2 : $100 

Para mayor información por favor contactar a Emma Barragán.","Hacienda Napoles, Via A Napoles, Puembo, Ecuador"
"56","Terreno en venta en Quito","$ 350.000
                        ","Quito, Quito, Quito, Pichincha ","434 m²","Terreno","Venta","Entre las Avenidas Colon y Orellana, sobre la Calle Hernan Cortez y Diego de Almagro, cercano a bancos, comercio y transporte público, con acceso directo a avenidas, se encuentra este terreno de 433.90m2, con las siguientes características:

COS: 50%
COS TOTAL: 400%
8 Pisos 
Uso de suelo: Residencial Urbano de Alta densidad 4 (RUA-4)
Retiros:
Frontal: 5m
Lateral: 3m
Posterior: 3m
Entre bloques: 6m
Posibilidad de comprar 2 pisos adicionales al municipio.

Tiene un proyecto inmobiliario aprobado que se puede comprar adicional al precio.","Calle Hernán Cortez, Quito, ECU"
"57","Terreno en venta en Conocoto","$ 291.000
                        ","Conocoto, Conocoto, Quito, Pichincha ","2.001 m²","Terreno","Venta","Espectacular terreno de venta en la Armenia. 
Muy cerca al Parque Merropolitano de la Armenia.
Terreno de 2000 m²
Tiene cerramiento.
construcción de 121 metros cuadrados. 
Cos PB  35 %
Cos Total  105 %
3 pisos 
Valor : $291 000 negociables","Farmacia, Calle Sebastián de Benalcázar, Conocoto, Quito, ECU"
"58","Terreno en venta en Pomasqui","Consultar
                        ","Pomasqui, Pomasqui, Quito, Pichincha ","70.000 m²","Terreno","Venta","hermosa propiedad de 70000 m2 planos da a la Dimon Bolivar. altura pampa.  el precio es de $100 el m2","Pichincha, Quito, Pomasqui"
"59","Terreno en venta en Cumbaya","$ 2.735.205
                        ","Cumbaya, Pichincha ","16.577 m²","Terreno","Venta","Venta del Terreno 16.577m2, Ruta Viva, Cumbayá, Tumbaco, Ideal para mini Urbanización, Locales Comerciales, Plaza Comercial, Construcción de las CASAS, Departamentos Uso Múltiple Excelente Terreno para Urbanización, conjunto habitacional o proyecto de construcción, excelente vista, junto a la Ruta Viva 16.577 m2 Descripción: • Ubicación Estratégica, en la Ruta Viva. • Excelente COS PB 35% COS Total 105% 3 pisos. • Todos los servicios. • Excelente Vecindad. • Hermoso Terreno de 16.577 m2 para construcción de urbanización privada, conjunto habitacional o proyecto de construcción. • Totalmente plano. • Todos los servicios. • Acceso directo a la Ruta Viva. • Hermosa vista. • Clima cálido. Especificaciones: • Área Total: 16.577 m2 • Frente: • Fondo: • Valor por m2: $165,00 negociable • Precio: $ 2`735.205,00 • COS PB: 35% • COS TOTAL: 105% • Pisos: 3 • Lote Mínimo: 1.000 m2 • Ocupación de Suelo: Aislada • Uso de Suelo: Residencial Urbano 1 • Construcciones existentes: Ninguna.","Pichincha, Cumbaya"
"60","Terreno en venta en Quito","$ 682.000
                        ","Quito, Quito, Quito, Pichincha ","4.552 m²","Terreno","Venta","Vendo terreno ESQUINERO de 4569m2 cerca del ingreso posterior al Portal Shopping
Tiene en total 273.80mts de Frente. 
COS PB 50% 
COS TOTAL 150% 
Pisos 3 

Está a 4 minutos del intercambiador de Carcelén . 
Espacio de gran desarrollo inmobiliario con varios proyectos inmobiliarios ya entregados. 
Agenda tu visita!","Camino de Los Eucaliptos, Quito, Ecuador"
"61","Terreno en venta en Tumbaco","$ 75.000
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","335 m²","Terreno","Venta","Cos total 105%, Cos planta baja 35%","Pasaje A & Las Minas, Quito, Ecuador"
"62","Terreno en venta en Conocoto","$ 92.990
                        ","Conocoto, Conocoto, Quito, Pichincha ","534 m²","Terreno","Venta","Terreno ubicado en urbanización con todos los servicios básicos: luz, agua potable, alcantarillado, calles adoquinadas, jardines, canchas deportivas, casa comunal. guardiana 24/7.
El terreno es totalmente plano, es esquinero, esta listo para construir.
Se encuentra ubicado en Conocoto, sector La Salle. 
Las vías de ingreso son asfaltadas y está cerca al Colegio La Salle, a 5 min del centro de Conocoto. A 15 minutos del triángulo, CC San Luis Shopping, Hipermarket, Mega Kiwy, de instituciones financieras y educativas. Un sector de lata plusvalía y de gran desarrollo y crecimiento económico.","Pasaje E5A, Conocoto, Quito, ECU"
"63","Terreno en venta en Quito","$ 3.300.000
                        ","Quito, Quito, Quito, Pichincha ","10.150 m²","Terreno","Venta","Vendo hermoso terreno 9.468,95m2. ubicado en la Av. Interoceánica, Sector Miravalle,
vista panorámica del valle, ideal para construcción de un proyecto inmobiliario, a 10
minutos de Quito, a 10 minutos de Cumbayá, a 3 minutos del Rancho San Francisco,
a 15 minutos de Nayón, Centros Comerciales, Instituciones Educativas y Financieras.

INFORME DE REGULACIÓN METROPOLITANA

CLASIFICACIÓN DE SUELO: (SU) SUELO URBANO
USO SUELO GENERAL: ( R ) RESIDENCIAL
LOTE MINIMO: 600m2.
FRENTE MINIMO: 15m2
COS PB: 35.00%
COS TOTAL: 105.00%
FORMA DE OCUPACIÓN (A) AISLADA
RETIRO FRONTAL: 5m
RETIRO LATERAL: 3m
RETIRO POSTERIOR: 3m
ENTRE BLOQUES: 6m
ALTURA PISOS: 12m
NUMERO DE PISOS: 3","Miravalle, Quito, Ecuador"
"64","Terreno en venta en Conocoto","$ 326.000
                        ","Conocoto, Conocoto, Quito, Pichincha ","2.521 m²","Terreno","Venta","Amplio terreno de oportunidad e inversión cerca del Parque Metropolitano de La Armenia, más de 2 500 metros cuadrados para una vivienda o un proyecto arquitectónico, con una amplio frente y de lado. En un lugar estratégico ya que cuenta con líneas de transporte, vías a la autopista, centros comerciales y educativos.","PGMJ+W8R, Quito 170801, Ecuador"
"65","Terreno en venta en La Armenia","$ 1.250.000
                        ","La Armenia, Distrito Metropolitano de Quito, Pichincha ","","","","La quinta tiene 350 m2 de construcción , 3 dormitorios 1 sala muy amplia comedor cocina 3 baños con tina 1 baño social 1 estudio 1 bodega 1 balcón 1 terraza área de BBQ  áreas verdes , arboles frutales de aguacate limón mandarina toronja tomate de árbol y tiene 1 terreno de 14.000 metros.,","Pichincha, Distrito Metropolitano de Quito, La Armenia"
